Order_ID,Order_Date,Customer_ID,Product,Category,Price,Quantity,Country,Payment_Method,Discount_Percent
ORD001481,2024-03-27,CUST01010,Keyboard,Peripherals,134.43,2,Canada,PayPal,10
ORD002700,2024-04-17,CUST01003,Mouse,Peripherals,48.84,4,Netherlands,Bank Transfer,15
ORD007066,2024-03-07,CUST01302,USB Hub,Peripherals,-14.92,2,USA,Unknown,0
ORD002224,2024-11-07,CUST01001,Webcam,Video,72.05,1,USA,Credit Card,0
ORD001403,2024-04-08,CUST01001,Mouse,Peripherals,62.5,4,France,Unknown,0
ORD003018,2024-08-22,CUST01002,Phone Stand,Accessories,24.55,2,Canada,Bank Transfer,0
ORD000252,2024-12-27,CUST01002,USB Hub,Peripherals,33.14,3,Poland,Credit Card,0
ORD002178,2024-10-06,CUST01001,Keyboard,Peripherals,146.45,1,UK,Bank Transfer,5
ORD004333,2024-10-26,CUST01001,Mouse,Peripherals,60.4,3,UK,Credit Card,0
ORD007805,2024-03-24,CUST01004,Monitor,Displays,523.25,3,Germany,Unknown,5
ORD005901,2024-05-28,CUST01175,Headphones,Audio,114.99,2,UK,Unknown,10
ORD002918,2024-12-25,CUST01106,Headphones,Audio,113.46,1,France,Bank Transfer,0
ORD007521,2024-01-31,CUST01018,HDMI Cable,Cables,65.11,2,USA,Credit Card,5
ORD002827,2024-12-28,CUST01001,Laptop,Computers,1097.15,1,France,Bank Transfer,0
ORD006139,2024-08-16,CUST01006,Headphones,Audio,109.5,4,USA,PayPal,0
ORD003348,2024-05-19,CUST01066,Phone Stand,Accessories,16.59,1,USA,Credit Card,0
ORD002311,2024-11-27,CUST01001,Keyboard,Peripherals,88.32,1,USA,Credit Card,0
ORD006621,2024-05-30,CUST01009,Webcam,Video,86.77,4,UK,Unknown,0
ORD005919,2024-08-12,CUST01010,Laptop,Computers,1110.52,3,Poland,Bank Transfer,0
ORD006357,2024-05-10,CUST01003,Monitor,Displays,475.01,4,France,Credit Card,0
ORD001863,2024-07-03,CUST01001,Desk Lamp,Accessories,134.28,4,Canada,Unknown,0
ORD004265,2024-08-07,CUST01002,Laptop,Computers,1059.19,1,USA,Credit Card,15
ORD006075,2024-03-29,CUST01009,HDMI Cable,Cables,7.29,3,Germany,Bank Transfer,10
ORD002511,2024-09-09,CUST01017,Keyboard,Peripherals,129.22,2,UK,Unknown,0
ORD004225,2024-01-08,CUST01001,Webcam,Video,52.38,3,Netherlands,PayPal,10
ORD002339,2024-08-04,CUST01001,Keyboard,Peripherals,123.03,2,Netherlands,Unknown,0
ORD007239,2024-02-29,CUST01008,Monitor,Displays,524.01,3,UK,Debit Card,15
ORD000158,2024-03-09,CUST01002,Desk Lamp,Accessories,112.33,3,Canada,PayPal,5
ORD007535,2024-03-01,CUST01004,Headphones,Audio,-100.0,2,Poland,Credit Card,15
ORD002095,2024-10-16,CUST01002,Laptop,Computers,1030.47,1,Poland,PayPal,0
ORD003893,2024-11-29,CUST01004,Mouse,Peripherals,71.56,1,USA,Bank Transfer,15
ORD006739,2024-12-28,CUST01003,Phone Stand,Accessories,-7.82,2,Netherlands,PayPal,0
ORD005122,2024-07-06,CUST01003,Keyboard,Peripherals,161.28,4,UK,Debit Card,15
ORD001607,2024-12-28,CUST01004,USB Hub,Peripherals,-26.66,3,France,Unknown,0
ORD003321,2024-08-14,CUST01001,Laptop,Computers,1035.29,4,Canada,Credit Card,0
ORD004681,2024-05-14,CUST01056,Webcam,Video,106.46,4,Poland,Unknown,0
ORD002586,2024-10-10,CUST01001,Keyboard,Peripherals,130.65,4,Poland,Bank Transfer,15
ORD003521,2024-04-11,CUST01001,Headphones,Audio,158.16,2,Canada,PayPal,0
ORD006330,2024-04-14,CUST01001,Phone Stand,Accessories,19.16,2,UK,Debit Card,0
ORD002516,2024-04-11,CUST01001,Laptop,Computers,1065.01,2,Poland,Credit Card,15
ORD002797,2024-10-03,CUST01029,Keyboard,Peripherals,123.64,4,Netherlands,Debit Card,15
ORD003127,2024-09-28,CUST01003,Headphones,Audio,157.36,3,Poland,Bank Transfer,0
ORD002252,2024-08-07,CUST01005,Keyboard,Peripherals,0.0,4,UK,Debit Card,5
ORD006694,2024-04-20,CUST01001,Phone Stand,Accessories,-15.25,2,UK,Debit Card,0
ORD007890,2024-11-18,CUST01277,Laptop,Computers,1017.21,3,Canada,Unknown,10
ORD002674,2024-05-18,CUST01002,Laptop,Computers,1051.5,4,France,Bank Transfer,0
ORD006339,2024-08-05,CUST01001,Phone Stand,Accessories,3.32,4,France,Unknown,0
ORD000534,2024-09-02,CUST01004,Headphones,Audio,149.15,4,France,Bank Transfer,10
ORD001384,2024-07-08,CUST01007,Monitor,Displays,494.75,3,UK,PayPal,10
ORD001262,2024-11-09,CUST01106,HDMI Cable,Cables,27.11,1,UK,Unknown,0
ORD007438,2024-04-03,CUST01001,USB Hub,Peripherals,57.9,3,UK,PayPal,0
ORD005912,2024-12-18,CUST01001,Mouse,Peripherals,56.71,1,France,Bank Transfer,0
ORD006611,2024-02-11,CUST01011,HDMI Cable,Cables,0.0,1,Poland,Bank Transfer,0
ORD002933,2024-04-18,CUST01016,Keyboard,Peripherals,169.26,2,Germany,Bank Transfer,0
ORD003716,2024-12-04,CUST01003,Headphones,Audio,155.74,2,Netherlands,Bank Transfer,15
ORD003746,2024-03-10,CUST01001,Headphones,Audio,148.02,3,USA,Debit Card,0
ORD005404,2024-01-19,CUST01001,Mouse,Peripherals,74.31,2,USA,Unknown,0
ORD004568,2024-03-17,CUST01002,Phone Stand,Accessories,60.09,3,Canada,Credit Card,0
ORD003129,2024-07-09,CUST01125,Keyboard,Peripherals,76.14,3,UK,Unknown,15
ORD002699,2024-01-07,CUST01001,Monitor,Displays,529.05,1,France,Credit Card,0
ORD004839,2024-10-05,CUST01003,Headphones,Audio,139.62,1,Netherlands,PayPal,15
ORD005310,2024-07-30,CUST01001,Desk Lamp,Accessories,126.39,4,France,Debit Card,15
ORD003461,2024-01-07,CUST01155,Laptop,Computers,1063.08,2,Canada,Unknown,0
ORD003876,2024-12-07,CUST01006,HDMI Cable,Cables,31.59,4,Canada,Credit Card,0
ORD002373,2024-11-30,CUST01924,Webcam,Video,42.94,3,USA,Unknown,5
ORD002572,2024-11-20,CUST01003,HDMI Cable,Cables,15.63,4,France,Credit Card,0
ORD000880,2024-03-29,CUST01009,Laptop,Computers,1085.78,1,France,Bank Transfer,10
ORD002604,2024-09-27,CUST01010,HDMI Cable,Cables,19.87,1,Germany,PayPal,0
ORD000829,2024-07-30,CUST01003,Mouse,Peripherals,42.0,2,Poland,Credit Card,0
ORD001062,2024-03-26,CUST01001,Webcam,Video,112.45,4,UK,Bank Transfer,0
ORD005993,2024-11-14,CUST01003,Headphones,Audio,138.54,3,Poland,Credit Card,0
ORD003122,2024-10-27,CUST01029,Headphones,Audio,151.17,1,France,PayPal,15
ORD004170,2024-04-21,CUST01047,Webcam,Video,98.96,3,France,PayPal,15
ORD004732,2024-02-10,CUST01003,Phone Stand,Accessories,-3.05,4,Poland,Unknown,0
ORD000743,2024-08-17,CUST01004,USB Hub,Peripherals,99999.0,1,Poland,Credit Card,0
ORD006441,2024-11-03,CUST01008,Monitor,Displays,444.3,4,USA,Bank Transfer,0
ORD001303,2024-07-18,CUST01001,USB Hub,Peripherals,7.28,1,Poland,Bank Transfer,0
ORD003974,2024-03-23,CUST01003,USB Hub,Peripherals,28.39,1,USA,Unknown,0
ORD007342,2024-01-16,CUST01003,Webcam,Video,45.07,2,Poland,PayPal,0
ORD003140,2024-06-14,CUST01134,Mouse,Peripherals,27.0,2,Poland,Debit Card,0
ORD004274,2024-01-22,CUST01008,Webcam,Video,47.91,1,France,Credit Card,15
ORD001502,2024-09-19,CUST01009,Laptop,Computers,1106.02,1,Poland,Debit Card,0
ORD004376,2024-07-22,CUST01322,Headphones,Audio,156.93,4,Poland,Bank Transfer,0
ORD007965,2024-07-07,CUST01001,Keyboard,Peripherals,157.73,1,Netherlands,Credit Card,5
ORD000764,2024-05-25,CUST01001,Keyboard,Peripherals,121.89,2,Netherlands,Unknown,0
ORD005523,2024-09-09,CUST01049,Monitor,Displays,462.39,4,UK,PayPal,10
ORD007563,2024-02-24,CUST01001,Headphones,Audio,145.73,3,Canada,Credit Card,15
ORD001818,2024-12-19,CUST01080,Desk Lamp,Accessories,113.61,2,France,Debit Card,15
ORD000697,2024-04-27,CUST01003,Monitor,Displays,440.41,2,France,Bank Transfer,0
ORD007333,2024-09-10,CUST01001,HDMI Cable,Cables,50.02,4,Germany,Debit Card,5
ORD007667,2024-09-30,CUST01004,Desk Lamp,Accessories,97.49,4,UK,Unknown,10
ORD001759,2024-05-17,CUST01001,USB Hub,Peripherals,-4.26,3,Canada,PayPal,0
ORD007058,2024-06-30,CUST01004,Keyboard,Peripherals,171.89,3,France,Debit Card,0
ORD001510,2024-12-04,CUST01001,Phone Stand,Accessories,-5.81,3,Netherlands,Credit Card,0
ORD005578,2024-06-20,CUST01001,Monitor,Displays,530.61,2,USA,Unknown,0
ORD005308,2024-12-15,CUST01003,Webcam,Video,100.12,2,UK,Bank Transfer,15
ORD004996,2024-02-02,CUST01002,Mouse,Peripherals,62.06,3,Germany,PayPal,0
ORD001406,2024-12-07,CUST01001,Mouse,Peripherals,79.41,3,Germany,Unknown,15
ORD006624,2024-07-10,CUST01001,Headphones,Audio,87.39,2,France,Credit Card,15
ORD002482,2024-03-15,CUST01012,Laptop,Computers,1067.42,3,USA,Credit Card,15
ORD002064,2024-11-16,CUST01003,Phone Stand,Accessories,75.63,4,Netherlands,Unknown,0
ORD002338,2024-05-12,CUST01004,Phone Stand,Accessories,45.18,2,USA,Debit Card,5
ORD004765,2024-05-03,CUST01001,Phone Stand,Accessories,-18.06,1,Poland,Debit Card,0
ORD002927,2024-10-11,CUST01024,Headphones,Audio,135.38,1,USA,PayPal,0
ORD005514,2024-06-16,CUST01095,Mouse,Peripherals,28.97,3,USA,Unknown,5
ORD000983,2024-04-09,CUST01002,Desk Lamp,Accessories,88.13,2,UK,PayPal,10
ORD006177,2024-10-14,CUST01772,Headphones,Audio,118.13,2,Canada,PayPal,5
ORD003247,2024-09-09,CUST01014,Keyboard,Peripherals,97.65,4,Germany,Credit Card,10
ORD001534,2024-04-03,CUST01002,Desk Lamp,Accessories,135.63,4,USA,Bank Transfer,10
ORD003816,2024-01-31,CUST01003,Phone Stand,Accessories,0.44,4,France,Credit Card,15
ORD003663,2024-09-21,CUST01005,Desk Lamp,Accessories,84.82,3,France,Bank Transfer,0
ORD001512,2024-12-07,CUST01002,Phone Stand,Accessories,-3.36,4,Canada,Debit Card,0
ORD005210,2024-01-22,CUST01001,Keyboard,Peripherals,138.93,4,Germany,Unknown,0
ORD007793,2024-12-26,CUST01003,Headphones,Audio,137.21,4,France,Credit Card,15
ORD000497,2024-11-28,CUST01003,HDMI Cable,Cables,33.09,3,USA,Credit Card,10
ORD006913,2024-03-17,CUST01002,Mouse,Peripherals,42.01,2,Poland,Debit Card,0
ORD006947,2024-07-16,CUST01001,Laptop,Computers,1048.35,1,Germany,Debit Card,0
ORD004675,2024-10-10,CUST01010,Laptop,Computers,1075.93,3,Germany,Debit Card,15
ORD001794,2024-04-18,CUST01078,Laptop,Computers,1103.23,1,Poland,Credit Card,15
ORD006489,2024-03-21,CUST01002,Phone Stand,Accessories,34.74,1,USA,Credit Card,0
ORD006873,2024-04-27,CUST01004,HDMI Cable,Cables,27.54,2,Netherlands,Bank Transfer,0
ORD006824,2024-12-01,CUST01244,Headphones,Audio,84.82,2,Germany,Unknown,0
ORD002834,2024-12-13,CUST01001,HDMI Cable,Cables,6.1,2,Poland,Unknown,0
ORD003205,2024-03-24,CUST01001,Keyboard,Peripherals,138.51,2,Poland,Unknown,0
ORD004754,2024-03-31,CUST01038,Keyboard,Peripherals,82.89,1,France,Bank Transfer,5
ORD000484,2024-03-09,CUST01001,USB Hub,Peripherals,28.48,4,Germany,Bank Transfer,15
ORD004230,2024-04-30,CUST01001,Webcam,Video,29.84,2,France,PayPal,10
ORD007706,2024-12-14,CUST01045,Headphones,Audio,178.33,3,UK,Bank Transfer,15
ORD000744,2024-05-02,CUST01001,HDMI Cable,Cables,-24.1,4,USA,PayPal,0
ORD001560,2024-06-13,CUST01001,USB Hub,Peripherals,54.59,3,Germany,Unknown,0
ORD006555,2024-02-26,CUST01002,Mouse,Peripherals,19.61,3,France,Unknown,15
ORD006431,2024-04-08,CUST01011,Desk Lamp,Accessories,109.9,3,France,Credit Card,15
ORD006655,2024-11-22,CUST01001,Webcam,Video,29.76,3,UK,Bank Transfer,0
ORD003756,2024-04-19,CUST01001,Monitor,Displays,499.13,1,USA,Bank Transfer,5
ORD000394,2024-10-28,CUST01002,Mouse,Peripherals,80.25,1,USA,Unknown,0
ORD005068,2024-03-27,CUST01001,Laptop,Computers,1053.26,3,Germany,Bank Transfer,0
ORD000231,2024-12-09,CUST01072,Webcam,Video,72.8,4,USA,Credit Card,0
ORD006222,2024-11-28,CUST01001,Monitor,Displays,510.08,2,Netherlands,Credit Card,5
ORD002826,2024-12-01,CUST01148,Phone Stand,Accessories,69.67,1,Poland,Debit Card,0
ORD007494,2024-02-17,CUST01022,Mouse,Peripherals,43.62,2,Poland,PayPal,15
ORD006479,2024-06-03,CUST01005,Headphones,Audio,176.5,1,UK,Debit Card,15
ORD002030,2024-04-01,CUST01001,Headphones,Audio,89.87,3,Poland,Unknown,5
ORD006708,2024-06-08,CUST01006,Laptop,Computers,1104.59,1,Canada,Bank Transfer,0
ORD000034,2024-11-27,CUST01001,HDMI Cable,Cables,-27.41,2,USA,Credit Card,10
ORD001316,2024-05-02,CUST01004,Webcam,Video,31.92,4,USA,Debit Card,0
ORD006467,2024-07-07,CUST01008,Phone Stand,Accessories,15.2,2,Poland,PayPal,0
ORD005843,2024-11-06,CUST01001,Phone Stand,Accessories,18.5,3,UK,Bank Transfer,15
ORD002463,2024-11-27,CUST01002,Headphones,Audio,132.16,4,Netherlands,PayPal,0
ORD005784,2024-11-30,CUST01001,HDMI Cable,Cables,22.79,2,USA,Debit Card,0
ORD001054,2024-06-01,CUST01007,Headphones,Audio,139.84,4,USA,PayPal,0
ORD006584,2024-11-07,CUST01002,Laptop,Computers,1052.35,2,Poland,Credit Card,10
ORD000749,2024-11-22,CUST01003,Headphones,Audio,171.93,3,Germany,Unknown,0
ORD004662,2024-11-16,CUST01001,USB Hub,Peripherals,56.96,1,USA,Credit Card,0
ORD001058,2024-02-10,CUST01001,HDMI Cable,Cables,-10.14,3,UK,Unknown,0
ORD000587,2024-08-31,CUST01007,Desk Lamp,Accessories,54.17,3,Canada,Bank Transfer,0
ORD000062,2024-03-13,CUST01022,Laptop,Computers,1054.63,3,Germany,Unknown,0
ORD003134,2024-07-15,CUST01001,Webcam,Video,67.72,4,USA,Bank Transfer,15
ORD001260,2024-04-16,CUST01019,HDMI Cable,Cables,-2.58,4,USA,Bank Transfer,0
ORD007564,2024-09-29,CUST01355,Monitor,Displays,445.44,1,USA,PayPal,0
ORD000488,2024-01-29,CUST01001,Desk Lamp,Accessories,62.83,1,Germany,Unknown,5
ORD006007,2024-02-18,CUST01002,Monitor,Displays,477.08,2,Netherlands,Unknown,0
ORD000333,2024-03-04,CUST01001,USB Hub,Peripherals,56.14,2,Poland,Unknown,10
ORD006088,2024-11-07,CUST01001,Keyboard,Peripherals,106.7,1,Netherlands,PayPal,15
ORD007649,2024-06-23,CUST01383,Monitor,Displays,503.86,4,Germany,Credit Card,0
ORD005945,2024-01-17,CUST01071,Webcam,Video,41.69,3,USA,Credit Card,0
ORD005341,2024-09-24,CUST01001,Webcam,Video,48.44,3,USA,Unknown,10
ORD006411,2024-12-26,CUST01003,Keyboard,Peripherals,113.99,3,USA,Unknown,10
ORD002670,2024-07-07,CUST01001,HDMI Cable,Cables,12.15,1,UK,Debit Card,10
ORD002612,2024-11-21,CUST01036,Keyboard,Peripherals,137.91,2,France,Bank Transfer,10
ORD001635,2024-02-02,CUST01010,Headphones,Audio,111.61,4,Poland,Credit Card,5
ORD000801,2024-12-25,CUST01009,Mouse,Peripherals,8.69,1,Canada,Credit Card,10
ORD004988,2024-04-29,CUST01002,Mouse,Peripherals,90.83,2,Netherlands,PayPal,0
ORD007019,2024-05-19,CUST01001,HDMI Cable,Cables,-3.24,1,UK,Unknown,5
ORD007830,2024-11-13,CUST01004,Headphones,Audio,167.41,3,Germany,Credit Card,0
ORD000738,2024-07-17,CUST01001,Phone Stand,Accessories,65.68,4,Poland,PayPal,0
ORD000541,2024-07-08,CUST01008,USB Hub,Peripherals,69.33,1,France,Unknown,15
ORD003590,2024-08-29,CUST01001,Desk Lamp,Accessories,136.05,1,USA,Bank Transfer,0
ORD002988,2024-04-23,CUST01001,HDMI Cable,Cables,16.22,2,USA,Bank Transfer,0
ORD003333,2024-08-18,CUST01002,Headphones,Audio,105.32,1,France,Credit Card,10
ORD005071,2024-01-28,CUST01121,HDMI Cable,Cables,54.18,3,USA,Bank Transfer,5
ORD004809,2024-11-20,CUST01002,Monitor,Displays,438.51,2,Germany,Debit Card,0
ORD002489,2024-12-23,CUST01002,Keyboard,Peripherals,128.53,2,France,PayPal,0
ORD005201,2024-12-11,CUST01002,USB Hub,Peripherals,-16.02,1,USA,PayPal,10
ORD007602,2024-03-06,CUST01002,Keyboard,Peripherals,162.27,1,Canada,PayPal,5
ORD006160,2024-02-21,CUST01001,Laptop,Computers,1071.19,2,Germany,PayPal,0
ORD002911,2024-04-28,CUST01869,Monitor,Displays,485.26,4,Germany,Unknown,10
ORD001019,2024-04-26,CUST01002,Monitor,Displays,514.77,2,Poland,Credit Card,0
ORD003820,2024-03-21,CUST01001,Phone Stand,Accessories,58.37,1,UK,Debit Card,0
ORD004610,2024-11-09,CUST01018,Laptop,Computers,99999.0,4,Netherlands,PayPal,10
ORD001245,2024-09-07,CUST01001,USB Hub,Peripherals,53.94,1,UK,Bank Transfer,10
ORD006439,2024-01-24,CUST01192,Webcam,Video,106.74,4,France,Credit Card,0
ORD000859,2024-11-10,CUST01017,Mouse,Peripherals,57.58,4,France,Credit Card,0
ORD005379,2024-07-27,CUST01001,Headphones,Audio,130.08,3,Canada,Debit Card,0
ORD004585,2024-06-05,CUST01001,Phone Stand,Accessories,17.25,4,Germany,Debit Card,0
ORD001204,2024-10-17,CUST01093,Mouse,Peripherals,80.94,4,UK,Bank Transfer,0
ORD001551,2024-05-08,CUST01106,Desk Lamp,Accessories,120.34,3,Canada,Bank Transfer,0
ORD005459,2024-11-04,CUST01005,Phone Stand,Accessories,19.46,1,Canada,Unknown,15
ORD004968,2024-03-16,CUST01001,Headphones,Audio,131.07,2,Germany,Unknown,0
ORD003108,2024-01-06,CUST01050,Phone Stand,Accessories,-14.69,1,UK,Bank Transfer,10
ORD000684,2024-03-29,CUST01003,Monitor,Displays,464.95,3,UK,PayPal,5
ORD001906,2024-09-20,CUST01022,Webcam,Video,105.44,3,UK,Unknown,10
ORD003887,2024-02-23,CUST01009,Mouse,Peripherals,42.19,1,Canada,Credit Card,0
ORD000080,2024-06-21,CUST01002,Phone Stand,Accessories,22.95,1,Germany,Debit Card,0
ORD002209,2024-11-14,CUST01009,Keyboard,Peripherals,90.54,3,Canada,Unknown,0
ORD006941,2024-10-01,CUST01004,Laptop,Computers,1105.65,2,Canada,PayPal,5
ORD003464,2024-09-12,CUST01004,Headphones,Audio,143.35,3,France,Bank Transfer,5
ORD005832,2024-02-22,CUST01001,USB Hub,Peripherals,60.98,3,Netherlands,Unknown,0
ORD001555,2024-10-27,CUST01001,Desk Lamp,Accessories,47.64,3,France,Credit Card,0
ORD004864,2024-03-27,CUST01005,Headphones,Audio,144.08,4,Germany,Debit Card,0
ORD006148,2024-09-21,CUST01001,HDMI Cable,Cables,-28.34,4,USA,Credit Card,10
ORD003821,2024-05-19,CUST01004,Desk Lamp,Accessories,41.8,2,Germany,Unknown,0
ORD003908,2024-05-06,CUST01005,Laptop,Computers,1065.27,2,Germany,Credit Card,0
ORD006815,2024-03-19,CUST01002,Keyboard,Peripherals,135.93,1,Canada,Bank Transfer,5
ORD001923,2024-07-23,CUST01001,Webcam,Video,115.7,4,Netherlands,Bank Transfer,5
ORD001264,2024-01-15,CUST01010,Mouse,Peripherals,16.56,4,Canada,Bank Transfer,0
ORD002267,2024-09-28,CUST01001,Keyboard,Peripherals,0.0,4,USA,PayPal,0
ORD004353,2024-10-05,CUST01001,Keyboard,Peripherals,152.71,3,Poland,Unknown,0
ORD003878,2024-08-19,CUST01137,Phone Stand,Accessories,-16.03,1,UK,PayPal,15
ORD003626,2024-06-26,CUST01002,Headphones,Audio,123.02,4,Canada,Bank Transfer,15
ORD005161,2024-06-04,CUST01008,Headphones,Audio,170.06,3,USA,Debit Card,0
ORD003732,2024-10-25,CUST01001,HDMI Cable,Cables,55.21,2,USA,PayPal,15
ORD001375,2024-08-27,CUST01615,USB Hub,Peripherals,9.36,3,Germany,Debit Card,15
ORD004005,2024-08-22,CUST01005,Headphones,Audio,139.04,2,Germany,Bank Transfer,5
ORD000928,2024-11-29,CUST01002,Headphones,Audio,120.42,1,USA,Credit Card,10
ORD002964,2024-09-25,CUST01001,USB Hub,Peripherals,36.45,1,France,Bank Transfer,5
ORD000150,2024-09-22,CUST01108,Headphones,Audio,179.63,4,Germany,PayPal,5
ORD001704,2024-06-16,CUST01001,Webcam,Video,25.34,4,France,Unknown,0
ORD007813,2024-05-30,CUST01172,Phone Stand,Accessories,45.1,3,Germany,Unknown,0
ORD002524,2024-01-06,CUST01001,Phone Stand,Accessories,6.21,3,Poland,Bank Transfer,5
ORD000170,2024-02-20,CUST01001,Keyboard,Peripherals,144.13,4,Netherlands,PayPal,15
ORD003689,2024-12-06,CUST01001,HDMI Cable,Cables,2.33,1,Netherlands,Credit Card,0
ORD005484,2024-04-10,CUST01001,Webcam,Video,37.64,4,Poland,Credit Card,15
ORD005293,2024-10-05,CUST01019,Phone Stand,Accessories,-13.85,2,France,PayPal,0
ORD007934,2024-02-29,CUST01001,Webcam,Video,76.37,3,USA,Debit Card,5
ORD004418,2024-02-05,CUST01001,HDMI Cable,Cables,62.76,4,USA,PayPal,15
ORD003533,2024-02-23,CUST01001,Monitor,Displays,470.55,2,Netherlands,Credit Card,0
ORD001480,2024-06-12,CUST01100,Monitor,Displays,504.16,1,Germany,PayPal,0
ORD006465,2024-09-17,CUST01002,Desk Lamp,Accessories,92.08,4,France,PayPal,0
ORD007181,2024-07-23,CUST01065,Desk Lamp,Accessories,56.44,3,Poland,Debit Card,15
ORD000998,2024-11-05,CUST01005,Keyboard,Peripherals,112.43,4,Germany,Bank Transfer,15
ORD001347,2024-11-24,CUST01003,Webcam,Video,73.6,3,USA,PayPal,10
ORD001124,2024-03-21,CUST01106,Phone Stand,Accessories,68.66,4,Netherlands,Unknown,15
ORD005368,2024-05-04,CUST01005,HDMI Cable,Cables,18.96,2,USA,Bank Transfer,0
ORD004998,2024-11-05,CUST01001,Phone Stand,Accessories,76.01,1,Poland,Credit Card,0
ORD004723,2024-09-21,CUST01047,USB Hub,Peripherals,62.33,1,UK,PayPal,0
ORD000510,2024-02-24,CUST01001,Keyboard,Peripherals,150.57,3,UK,PayPal,5
ORD003923,2024-08-15,CUST01003,Mouse,Peripherals,15.41,1,Poland,Debit Card,10
ORD005775,2024-01-07,CUST01001,Phone Stand,Accessories,27.17,2,Canada,Bank Transfer,15
ORD000958,2024-04-18,CUST01010,USB Hub,Peripherals,31.96,2,Germany,Bank Transfer,0
ORD001731,2024-10-29,CUST01001,HDMI Cable,Cables,-4.67,1,Canada,Unknown,0
ORD001331,2024-04-04,CUST01001,Mouse,Peripherals,38.82,1,Germany,Unknown,0
ORD004701,2024-06-01,CUST01001,Webcam,Video,58.74,1,UK,Bank Transfer,15
ORD006806,2024-02-17,CUST01002,HDMI Cable,Cables,-24.98,3,Canada,PayPal,0
ORD007270,2024-08-09,CUST01052,Desk Lamp,Accessories,79.67,4,UK,Credit Card,15
ORD005825,2024-10-17,CUST01004,Headphones,Audio,124.85,1,France,Credit Card,0
ORD004920,2024-12-01,CUST01002,Mouse,Peripherals,40.35,1,UK,Unknown,10
ORD007121,2024-04-13,CUST01039,Phone Stand,Accessories,7.09,1,France,Credit Card,15
ORD007284,2024-06-28,CUST01005,Headphones,Audio,180.01,4,UK,PayPal,0
ORD007459,2024-08-12,CUST01081,Mouse,Peripherals,35.79,3,Poland,Debit Card,0
ORD001840,2024-08-23,CUST01001,Phone Stand,Accessories,1.56,3,UK,Debit Card,0
ORD004691,2024-04-01,CUST01001,HDMI Cable,Cables,-22.65,1,Poland,Debit Card,15
ORD007946,2024-07-12,CUST01001,Phone Stand,Accessories,31.65,1,UK,Credit Card,15
ORD002543,2024-10-22,CUST01001,Headphones,Audio,141.87,2,Netherlands,PayPal,10
ORD001056,2024-09-26,CUST01002,Monitor,Displays,505.37,1,Germany,Unknown,0
ORD000545,2024-11-15,CUST01009,Desk Lamp,Accessories,122.19,1,Canada,PayPal,0
ORD003940,2024-03-26,CUST01001,Webcam,Video,116.44,3,Germany,PayPal,5
ORD000909,2024-10-05,CUST01480,Webcam,Video,60.75,1,Germany,Credit Card,0
ORD005040,2024-07-08,CUST01003,HDMI Cable,Cables,57.49,2,Netherlands,Credit Card,10
ORD006719,2024-12-16,CUST01006,Desk Lamp,Accessories,47.4,4,Netherlands,Debit Card,10
ORD003027,2024-06-06,CUST01002,Monitor,Displays,99999.0,3,Germany,Credit Card,10
ORD004686,2024-11-17,CUST01003,Headphones,Audio,144.76,4,Canada,Unknown,0
ORD005941,2024-02-23,CUST01001,Phone Stand,Accessories,41.55,3,Canada,Debit Card,15
ORD006320,2024-01-20,CUST01009,Mouse,Peripherals,105.61,3,Germany,Debit Card,0
ORD001570,2024-07-18,CUST01033,Desk Lamp,Accessories,128.05,3,France,Bank Transfer,15
ORD007628,2024-08-15,CUST01001,USB Hub,Peripherals,40.74,3,UK,Credit Card,0
ORD005785,2024-07-02,CUST01027,Mouse,Peripherals,99999.0,4,Canada,Unknown,5
ORD001026,2024-09-11,CUST01001,HDMI Cable,Cables,-29.04,1,Canada,Bank Transfer,0
ORD006499,2024-11-07,CUST01010,Laptop,Computers,1071.7,2,Netherlands,PayPal,0
ORD007549,2024-07-11,CUST01005,HDMI Cable,Cables,-20.31,3,UK,PayPal,5
ORD005925,2024-05-22,CUST01001,Mouse,Peripherals,91.01,4,Canada,Unknown,0
